SMILES_chiral
C=C1CC[C@@H]2[C@@](C)(CO[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)CC[C@@]2(C)[C@@H]1CC/C(C)=C/CO
ClC(Cl)C(Cl)Cl
BrC(Br)Br
O=C1CCC(O)(CCO)CC1
C=C1CC/C=C(\C)CC[C@H](C(=C)C)C[C@@H]1O
C=C1[C@@H](CO)CC[C@](C)(CCC=C(C)C)[C@H]1CC=C(C)C
COc1cc([C@H]2OC[C@@](O)(Cc3cc(OC)c(O)c(-c4cc(C[C@]5(O)CO[C@H](c6ccc(O)c(OC)c6)[C@H]5CO)cc(OC)c4O)c3)[C@@H]2CO)ccc1O
COc1cc([C@@H]2c3cc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)c(OC)cc3C[C@@H](CO)[C@@H]2CO)ccc1O
C=C1CC[C@@H](O)[C@]2(C)CC[C@@H]3C(=C(C)C)C(=O)C[C@@]3(C)C[C@@H]12
Oc1cc2ccc1Oc1cccc(c1)CCc1ccc(cc1)Oc1cc(ccc1O)CC2
COc1ccc(CCO[C@@H]2O[C@H](CO)[C@@H](OC(=O)C=Cc3ccc(O)c(OC)c3)[C@H](O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H]2O)cc1O
COc1ccc(-c2oc3cc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc(O)c3c(=O)c2O)cc1OC
C=CC(C)(C)c1c(O)c(CC=C(C)C)c(O)c2c(=O)c3ccc(O)c(O)c3oc12
COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO[C@@H]3O[C@H](COC(=O)/C=C/c4ccc(OC)cc4)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]2C(CO)=CC[C@H]12
CC=Cc1ccc2oc(-c3ccc(OC(C)=O)c(OC)c3)c(C)c2c1
CC1C(=O)CC(=O)C2[C@@]13CO[C@@H](C3)[C@H]1[C@@]2(C)CC[C@@]2(C)[C@@H]3CC(C)(C)CC[C@]3(C)CC[C@]12C
CCO[C@H]1O[C@@H]2CC=C3CCN(C)[C@H]3[C@@H]2c2cc(OC)c(OC)cc21
C=C[C@@]1(C)CC[C@@]2(O1)[C@@H](C)CC[C@H]1[C@@](C)(CO)CCC[C@@]12C
CC(=O)O[C@H]1[C@H](OC(=O)/C=C/c2ccccc2)[C@@]2(CO)[C@@H](CC1(C)C)C1=CC[C@@H]3[C@@]4(C)CC[C@H](O[C@@H]5OC(C(=O)O)[C@@H](O)[C@H](O[C@@H]6OC[C@H](O)[C@H](O)[C@H]6O[C@@H]6OC[C@@H](O)[C@H](O)[C@H]6O)[C@H]5O[C@@H]5O[C@H](CO)[C@H](O)[C@H](O)[C@H]5O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)C[C@H]2O
C=CCCCC1C(=O)OC[C@H]2C(=C)CC/C=C(\C)CC[C@H]12
COc1cc(O)n(C(=O)C=C2C[C@@](CO)(OC)C(=O)N2C)c1
C=C1CC[C@@H]2[C@H](CC2(C)C)C(=C)CC[C@@H]1O
CC(=O)NCCCN(CCCN1CCCCCCCCCCCC1)C(C)=O
COC(=O)CC[C@]1(C)C(c2cc3c(o2)[C@H](C)[C@@H](CC(=O)OC)C(C)(C)[C@H]3OC)=CC(=O)O[C@H]1c1ccoc1
C=C1C(=O)[C@@]23[C@@H](C[C@H](O)[C@@H]1[C@H]2O)[C@]1(C)CC[C@@H](O)C(C)(C)[C@H]1C[C@H]3O
C[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C=CC(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2[C@]1(C)O
