SMILES_chiral
CC=C1CN2COC[C@]3(C(=O)OC)[C@@H]2Cc2c([nH]c4ccccc24)[C@@H](c2cc4c5c([nH]c4cc2OC)[C@]2(C(=O)OC)C[C@H]4C[C@H](CC)[C@@H]2N(CC5)C4)C[C@H]13
CSC#N
O=C(O)C1C[C@H](Cl)CNN1
O=C(O)c1ccccc1Nc1c(Cl)cc(O)c(CO)c1Cl
NC(C(=O)O)c1ccc(O)c(C(=O)O)c1
NC1CONC1=O
OCc1ccc(O)c(O)c1
O=C(Oc1cc(C(=O)O)c(-c2c(C(=O)O)cc(OC(=O)c3cc(O)c(O)c(O)c3)c(OC(=O)c3cc(O)c(O)c(O)c3)c2O)c(O)c1OC(=O)c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1
O=C(O)/C=C/c1ccc(O[C@]2(C(=O)O)C[C@@H](O)[C@H](O)[C@H](O)C2)cc1
O=c1ccoc2cc(O)c3c(c12)O[C@@H](c1ccc(O)c(O)c1)[C@H](O)C3
O=C(O)C1O[C@H](Oc2c(-c3ccc(O)cc3)oc3cc(O[C@H]4O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]4O)cc(O)c3c2=O)[C@@H](O)[C@H](O)[C@H]1O
Oc1ccccc1COCc1ccccc1O
OC[C@H]1O[C@H](O)[C@@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O[C@H]5O[C@H](CO)[C@@H](O)[C@H](O[C@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]6O)[C@@H]5O)[C@@H]4O)[C@@H]3O)[C@@H]2O)[C@@H](O)[C@@H]1O
Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@H](O)[C@H]2c1c(O)ccc2c1O[C@H](c1ccc(O)c(O)c1)[C@H](O)[C@H]2c1c(O)ccc2c1O[C@H](c1ccc(O)c(O)c1)[C@H](O)[C@H]2c1c(O)ccc2c1O[C@H](c1ccc(O)c(O)c1)[C@@H](O)C2
C=C1CC[C@@]23COC(=O)C2=CCC[C@@H]3[C@@]12C[C@@H](c1ccoc1)OC2=O
O=C(C=Cc1ccc(O)cc1)OC(C(=O)C(=O)C(O)C(O)O)C(O)O
O=C(CC(O)(CC(=O)OCc1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1)C(=O)OCc1ccc(O[C@@H]2O[C@H](CO[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)cc1)OCc1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1
NC(CCCC(N)C(=O)N[C@@H](CCC[C@H](N)C(=O)N[C@@H](CCC[C@H](N)C(=O)O)C(=O)O)C(=O)O)C(=O)O
