SMILES_chiral
COC(=O)C1=Cc2[nH]c3ccccc3c2C(C(=O)OC)=Cc2c1[nH]c1ccccc21
C=C1CC=CC(COC(C)=O)C(=O)C[C@@H]2[C@H]1C[C@@]2(C)COC(C)=O
CC(=O)OC[C@H]1O[C@@H](O[C@H]2[C@@H](O)CO[C@@H](O[C@@H]3[C@H](O)C(C)(C)C[C@H]4C5=CC[C@@H]6[C@@]7(C)CC[C@H](O[C@@H]8OC(C(=O)O)[C@@H](O)[C@H](O)[C@H]8O[C@@H]8O[C@H](CO)[C@H](O)[C@H](O)[C@H]8O[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@H]8O)[C@](C)(CO)[C@@H]7CC[C@@]6(C)[C@]5(C)CC[C@]43C)[C@@H]2O)[C@H](O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O
COc1ccc(-c2oc3cc(O)c(O)c(O)c3c(=O)c2OC)cc1O
COc1c(C)c(OC[C@H](O)C(C)(C)O)cc2c1COC2=O
O=C(O)CCc1cc2ccoc2cc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
CCCCCCCCCCCCCCCCCCCC1C[C@@H](CO)OC1=O
CNCCCOc1c(Br)cc(CCNC(=O)C(Cc2ccc(OC)c(Br)c2)=NO)cc1Br
Cc1ccc(C(C)C)c(O)c1
CC1C[C@@H](CCCCN2CCCC2=O)OC1=O
CC(C)(O)[C@H]1CC[C@@H]([C@@H]2CC[C@]3(C)[C@@H]4CC[C@H]5C(C)(C)C(=O)CC[C@@]56C[C@@]46CC[C@@]23C)CO1
COc1cc2c(cc1O)C[C@H]1c3c(cc(O)c(OC)c3-2)CCN1CC#N
CC1=CCC2=C(C)CC[C@H]3[C@@H]([C@@H]12)C3(C)C
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCC)CO[C@@H]1O[C@H](CO[C@H]2O[C@H](CO)[C@H](O)[C@H](OC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC)[C@H]2O)[C@H](O)[C@H](O)[C@H]1O
CO[C@]1(CO)CC[C@H]2[C@@](C)(CC[C@@H](O)[C@@]2(C)CO)[C@@H]1CCc1ccoc1O
CC1(C)C[C@H]2[C@H]1CC[C@](C)(O)[C@H](O)CC[C@]21CO1
CO[C@H]1c2c(c(CC=C(C)C)c(O)c3c(=O)c(-c4ccc(O)cc4)coc23)O[C@@H]1C(C)(C)O
C[C@H]1O[C@@H](O[C@H]2CC[C@]3(C)[C@H](CC[C@@]4(C)[C@@H]3C=C[C@@]35OC[C@]6(CCC(C)(C)C[C@@H]63)[C@H](O)C[C@]45C)C2(C)C)[C@H](O[C@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O[C@H]2OC[C@H](O)[C@@H](O)[C@H]2O)[C@H](O)[C@H]1O
CC(=O)O[C@H]1C=C(CO)[C@H]2[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)OC=C(C(=O)O)[C@H]21
CC[C@H](C)[C@@H]1N=C(O)[C@@H]2CCCN2C(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H]2CCCN2C(=O)[C@H](C(C)C)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CO)NC1=O
COc1cc(C=CC(=O)Oc2ccc(-c3cc(O)c4c(O)c([C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)c(O)cc4c3)cc2)cc(OC)c1O
COC(=O)C[C@H](C)CC[C@]1(C)C2=CC(=O)C(=O)C(C)[C@@]2(C)C[C@H](OC(C)=O)[C@H]1C
CC(=O)O[C@H]1C=C(C)C2C(=O)C=C(C)[C@]2(O)[C@H]2OC(=O)C(C)[C@H]12
CC[C@@]12C[C@H]3C[C@]45CN6c7ccccc7[C@]7(CCN(C[C@H]8O[C@H]81)[C@@H]27)[C@]36O[C@H]4N1CC[C@]23C(=Nc4ccccc42)C(C(=O)OC)C[C@]2(CCO[C@H]25)[C@@H]13
CC(=O)O[C@H]1C=C2CC[C@H]3[C@@H]4CCC(=O)[C@]4(C)CC[C@@H]3[C@@]2(C)CC1
CCCC/C=C/CCCCCCCO
Oc1cc(O)c2c(O)c3c(O)c(C4=CCCO4)c(O)cc3c(O)c2c1
C[C@@H]1O[C@@H](Oc2cc(O)c3c(=O)c(O)c(-c4ccc(O)cc4)oc3c2)[C@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](COC(=O)C=Cc2ccc(O)c(O)c2)[C@@H](O)[C@H](O)[C@H]1O
Cc1cc(=O)cc(O)o1
CCN=C=S
COC(=O)c1c(C)cc(O)cc1O
CN(C)CCc1cc(O)c2nc(C3=NCCc4cc(O)ccc43)sc2c1
COc1cc2c(cc1OC)[C@@]1(OC)C(=O)c3cc4ccoc4cc3O[C@H]1CO2
C[C@H]1[C@@H](O)C[C@H]2[C@@]13CC[C@@](C)(C(=O)C3)[C@]2(C)C(=O)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
C=C(CC/C=C(/C)COC(C)=O)CCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](OC(=O)C(C)CC)[C@H]1O
CCCCCCCC(=O)O[C@H]1/C(C)=C\[C@@H]2OC(=O)[C@]3(C)O[C@]23[C@H](OC(C)=O)[C@H]2[C@](C)(O)[C@H](O)C=C[C@]2(C)[C@@H](OC(C)=O)[C@@H]1O
CCC(=O)OC/C(C)=C/CC[C@]1(C)O[C@]2(C)C=C[C@H]1CC2
CC1(C)O[C@H]1Cc1c2occc2cc2ccc(=O)oc12
COC(=O)C1O[C@H]2C[C@]1(C)[C@@H](CCCO)[C@]1(C)C[C@@H](c3ccoc3)OC(=O)C21
C[C@@H]1O[C@@H](Oc2cc(O)c3c(=O)c(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)c(-c4ccc(O)c(O)c4)oc3c2)[C@H](O)[C@H](O)[C@H]1O
CC(C)=CCC/C(C)=C/[C@@H](O)[C@H](O)/C(C)=C/CC[C@@]1(C)C=Cc2cc(O)cc(C)c2O1
C=C1[C@@H]2CC[C@H](C)CN2[C@H]2C[C@H]3[C@@H]4CC=C5C[C@@H](O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@@H]12
CC(C(=O)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)=C1C[C@@]2(C)C(=CC1=O)CCC[C@@H]2C
C/C(=C\COc1c2ccoc2cc2oc(=O)ccc12)C/C=C/C(C)(C)O
COc1cc2c(cc1C(C)C)C=C[C@H]1C(C)(C)CCC[C@]21C
O=C(/C=C/c1ccccc1)NC[C@@H](O)c1ccc(O)cc1
COC1=CC(=O)C2CC3OC(=O)C[C@H]4[C@@H](C)[C@H](OC)[C@@H](O)[C@@H]([C@@]34C)[C@@]2(C)C1=O
C=C1C(=O)O[C@@H]2/C=C(\COC(=O)C(C)CC)CC(OC(C)=O)=CC(CO)C(=O)C[C@@H]12
CC(=O)OCC[C@@H](C)CC=C1C(C(=O)O)C(=O)C[C@H]2C(C)(C)CCC[C@]12C
COc1ccc(CC2C(=O)N[C@@H](C)C(=O)N(C)[C@H]3Cc4ccc(cc4)Oc4cc(ccc4O)CC(C(=O)N[C@H](C)C(=O)N[C@@H](CO)C(=O)N2C)N(C)C3=O)cc1
CC/C=C/[C@H](CC)C/C(=C/[C@@]1(CC)C[C@]2(CC)OC(=O)C[C@@H]2O1)CC
C=C1[C@H]2C[C@@H]3N(CC[C@@]34c3ccccc3N[C@@H]14)C[C@H]2CC
C[C@@H](CC[C@@H]1[C@@](C)(O)CC[C@@H]2[C@@](C)(COC(=O)CCC(=O)O)CCC[C@@]12C)CC(=O)O
C=C1[C@H](O)[C@]23C[C@H]1CC[C@H]2[C@]1(C)CCC[C@](C)(CO)[C@H]1C[C@@H]3O
C=C(C)[C@H](O)COc1ccc(-c2cc(=O)c3c(O)c(OC)c(O)cc3o2)cc1
COC(=O)C1C[C@@]23C=CCN4CC[C@@]5(c6ccccc6N[C@]15[C@@H]2C)[C@@H]43
COC(=O)C1=CO[C@H](C)[C@H]2[C@@H]1C[C@@H]1c3[nH]c4ccccc4c3CCN1[C@H]2O
COc1c(-c2ccc(O[C@]3(O)C(=O)c4c(O)cc(O)cc4O[C@]3(O)c3ccc(O)cc3)c(O)c2CC=C(C)C)oc2cc(O)cc(O)c2c1=O
CC(C)C[C@@H]1N=C(O)CN=C(O)[C@@H]2CCCN2C(=O)[C@H]([C@@H](C)O)N=C(O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](C)NC(=O)[C@H](CC(N)=O)NC1=O
O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)ccc21
O=C1O[C@H](c2ccc(O)c(O)c2)[C@H]2CO[C@H](c3ccc(O)c(O)c3)C12
CC(=O)OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2OC(=O)C=Cc2ccc(O)c(O)c2)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O
O=C(O)[C@]1(O)C[C@@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)[C@@H](O)[C@@H]([C@H](O)CO)O1
O=C(C[C@@H](O)c1ccc(O)cc1)c1ccc(O)cc1O
COc1c(O)cc2c3c1-c1ccccc1[C@@H](O)[C@H]3NCC2
CCCCCCCSSCCCCCCC
COc1cc(C)c2c(c1O)Oc1c(c(C)c(O)c3c(O)oc(OC)c13)OC2=O
COc1ccc(C[C@H]2c3cc4c(cc3CCN2C)OCO4)cc1
C[C@@]12C=CC[C@H]1[C@@H]1CC[C@@H]3C[C@@H](O)CC[C@]3(C)[C@@H]1CC2
C[C@@H]1O[C@@H](O[C@H]2CO[C@H](O[C@H]3CC[C@]4(C)[C@@H](CC[C@@]5(C)[C@@H]4CC=C4[C@H]6CC(C)(C)CC[C@]6(C(=O)O)CC[C@@]45C)C3(C)C)[C@H](O)[C@@H]2O)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O
C=C1C[C@@H](OC(=O)C(O)C(C)CC)[C@H]2C(=C)C(=O)O[C@@H]2[C@H]2C(=C)[C@@H](O[C@@H]3O[C@H](CO)[C@@H](OC(=O)Cc4ccc(O)cc4)[C@H](O)[C@H]3O)C[C@@H]12
C=CCOc1cc2c(c(OC)c1)-c1cc(C)c(OCC=C)cc1CC2
COC(=O)C1O[C@@H](O[C@H]2CC[C@@]3(C)[C@@H](CC[C@]4(C)[C@@H]3CC=C3[C@@H]5CC(C)(C)CC[C@]5(C(=O)O[C@@H]5OC[C@@H](O)[C@H](O)[C@H]5OC(=O)C=Cc5ccc(O)c(OC)c5)[C@H](O)C[C@]34C)C2(C)C)[C@H](O)[C@@H](O)[C@@H]1O
CO[C@H]1C=C2[C@@H]3CC(C)(C)CC[C@]3(CO)[C@H](O)C[C@@]2(C)[C@]2(C)CC[C@@H]3[C@@](C)(CO)[C@H](O[C@@H]4O[C@H](C)[C@@H](O)[C@H](O[C@H]5O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]5O)[C@H]4O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)CC[C@@]3(C)[C@H]12
C[C@H](O)[C@@]1(O)CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C
COc1cc2c(cc1C)C(=O)C[C@@H]1C(C)(C)CCC[C@@]13O[C@@H]23
CC(=O)OC[C@]1(OC(=O)CC(C)C)CO[C@@H](O)C2=C1C=CC2C=O
Cc1ccc(C(C)C)c(OC(C)(C)C)c1
C[C@@]12C=C(Cl)C(=O)C1=C1C(=O)C=C3C=CC(Cl)[C@@H](Cl)[C@]3(CCl)C1CC2
COC(=O)c1c[nH]c2ccc(O)cc12
CCCCCCCCCCCc1cc(OC)cc(O)c1OC
O=C(OC[C@H]1O[C@@H](Oc2ccccc2CO)[C@H](O)[C@@H](O)[C@@H]1O)c1ccccc1O
COc1cc(C(=O)O)c(O)c2ccccc12
CC(=O)c1cc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc(O)c1C
COC(=O)[C@@]1(C)CC[C@]2(C(=O)O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6OC[C@@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2C1
CC/C=C/C[C@H]1O[C@@H]1C/C=C\CCCCCCCC(=O)O
CCCCCCCCOC(=O)C(C)CCC[C@H](C)[C@H](O)CCC(C)=CCC(=O)C(C)CC
COC(=O)C1C2=Nc3ccccc3[C@]23CCN2CC[C@H]1[C@H]([C@@H](C)O)[C@@H]23
CC1=CC[C@]2(C)CC[C@]3(C)[C@@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2[C@@H]1C
